  1.570796e-02   3.884044e-15   0.000000e+00   1.439858e-15   6
  2.221441e-02   1.971878e-15   0.000000e+00   3.098778e-16   12
  2.720699e-02   1.810314e-15   2.980232e-10   6.325962e-16   8
  3.141593e-02   3.098004e-15   0.000000e+00   5.806383e-16   6
  3.512407e-02   2.828090e-15   5.619580e-10   6.030699e-16   24
  3.847649e-02   4.712869e-15   5.619580e-10   6.284124e-16   24
  4.635387e-02   5.917758e-15   1.217504e-03   9.085313e-16   42
  4.967294e-02   3.776940e-15   0.000000e+00   5.911027e-16   24
  5.209742e-02   4.731599e-15   9.733398e-10   8.291057e-16   24
  5.608040e-02   5.876756e-15   9.621049e-04   1.291743e-15   32
  5.877382e-02   6.042261e-15   0.000000e+00   9.129254e-16   48
  6.283185e-02   5.591310e-15   0.000000e+00   1.677510e-15   6
  6.557030e-02   6.479736e-15   9.291969e-04   7.026089e-16   84
  6.935879e-02   6.502983e-15   8.893614e-04   1.126343e-15   48
  7.254758e-02   9.324312e-15   7.985346e-04   8.897863e-16   72
  7.695299e-02   5.914306e-15   1.123916e-09   6.960186e-16   24
  7.963774e-02   7.942923e-15   7.087081e-04   6.461883e-16   102
  8.367643e-02   9.019078e-15   1.370308e-03   8.384747e-16   104
  8.603606e-02   7.938992e-15   0.000000e+00   9.004104e-16   48
  9.068541e-02   9.516648e-15   9.092824e-04   8.567264e-16   108
  9.343657e-02   1.324076e-14   6.413175e-04   1.532854e-15   78
  9.650974e-02   1.154609e-14   5.553727e-04   1.180555e-15   96
  1.007521e-01   1.180049e-14   7.827476e-04   1.302949e-15   168
  1.046631e-01   1.416806e-14   9.466177e-04   1.201364e-15   120
  1.065366e-01   9.503951e-15   0.000000e+00   1.057844e-15   48
  1.109423e-01   1.420646e-14   9.164765e-04   9.300546e-16   194
  1.147571e-01   1.230146e-14   7.498405e-04   8.733008e-16   192
  1.180701e-01   1.166731e-14   5.224442e-04   1.103960e-15   96
  1.203984e-01   1.350967e-14   4.446482e-04   1.053665e-15   96
  1.233385e-01   1.276852e-14   6.559487e-04   1.067178e-15   174
  1.272878e-01   1.466098e-14   6.453399e-04   1.238401e-15   216
  1.304784e-01   1.245706e-14   6.685951e-04   9.177269e-16   192
  1.345850e-01   1.123963e-14   7.087816e-04   7.741155e-16   204
  1.374813e-01   1.295445e-14   9.706973e-04   9.444216e-16   224
  1.414909e-01   1.382252e-14   5.479655e-04   8.748731e-16   174
  1.446033e-01   1.656081e-14   1.053365e-03   1.034846e-15   288
  1.484650e-01   1.204131e-14   5.185518e-04   6.674829e-16   288
  1.514788e-01   1.527868e-14   1.000184e-03   1.000601e-15   192
  1.554236e-01   1.529263e-14   7.319331e-04   9.793726e-16   252
  1.579196e-01   1.419592e-14   4.361590e-04   8.486347e-16   246
  1.613100e-01   1.562450e-14   8.276231e-04   8.776564e-16   312
  1.643345e-01   1.503478e-14   5.346625e-04   9.162355e-16   248
  1.684860e-01   1.228761e-14   1.131025e-03   5.771844e-16   432
  1.718304e-01   1.359820e-14   9.472090e-04   9.846034e-16   198
  1.751353e-01   1.473401e-14   1.145604e-03   7.044598e-16   456
  1.789950e-01   1.542860e-14   6.685341e-04   8.314580e-16   324
  1.817267e-01   1.450687e-14   7.914724e-04   9.221837e-16   312
  1.851131e-01   1.555895e-14   9.927979e-04   7.161472e-16   408
  1.893262e-01   1.419053e-14   9.168549e-04   7.591017e-16   414
  1.922237e-01   1.377539e-14   7.933788e-04   7.549761e-16   392
  1.951891e-01   1.228312e-14   8.939032e-04   6.574408e-16   408
  1.990919e-01   1.257704e-14   9.488231e-04   5.907490e-16   444
  2.020561e-01   1.427843e-14   7.670392e-04   8.792197e-16   360
  2.058410e-01   1.592324e-14   1.052783e-03   6.559299e-16   678
  2.098438e-01   1.438486e-14   6.748154e-04   7.530320e-16   360
  2.129201e-01   1.412680e-14   1.111301e-03   5.850650e-16   648
  2.158529e-01   1.497159e-14   5.136230e-04   1.049579e-15   288
  2.195886e-01   1.510579e-14   9.568926e-04   5.612725e-16   686
  2.231016e-01   1.642355e-14   7.114303e-04   8.951258e-16   444
  2.262783e-01   1.366107e-14   9.881180e-04   5.864781e-16   696
  2.294381e-01   1.521832e-14   9.387623e-04   7.799664e-16   408
  2.328670e-01   1.266296e-14   9.712657e-04   4.964215e-16   648
  2.364370e-01   1.521518e-14   8.503906e-04   7.580705e-16   582
  2.396199e-01   1.358425e-14   1.064401e-03   5.594474e-16   744
