  1.570796e-02   2.128497e-11   0.000000e+00   8.579608e-12   6
  2.221441e-02   9.548745e-12   0.000000e+00   1.906147e-12   12
  2.720699e-02   5.807123e-12   2.980232e-10   1.181727e-12   8
  3.141593e-02   1.620992e-11   0.000000e+00   1.744306e-12   6
  3.512407e-02   9.752075e-12   5.619580e-10   3.108874e-12   24
  3.847649e-02   1.236577e-11   5.619580e-10   2.083332e-12   24
  4.635387e-02   4.921216e-12   1.217504e-03   8.910743e-13   42
  4.967294e-02   5.997802e-12   0.000000e+00   1.321803e-12   24
  5.209742e-02   5.259398e-12   9.733398e-10   1.303717e-12   24
  5.608040e-02   5.163491e-12   9.621049e-04   5.530690e-13   32
  5.877382e-02   4.507057e-12   0.000000e+00   6.333626e-13   48
  6.283185e-02   5.118218e-12   0.000000e+00   2.250377e-12   6
  6.557030e-02   3.867487e-12   9.291969e-04   3.622187e-13   84
  6.935879e-02   4.067444e-12   8.893614e-04   6.181846e-13   48
  7.254758e-02   3.052839e-12   7.985346e-04   3.106100e-13   72
  7.695299e-02   3.000268e-12   1.123916e-09   4.719405e-13   24
  7.963774e-02   2.056455e-12   7.087081e-04   1.886293e-13   102
  8.367643e-02   2.341329e-12   1.370308e-03   2.373037e-13   104
  8.603606e-02   1.484428e-12   0.000000e+00   2.170187e-13   48
  9.068541e-02   1.281641e-12   9.092824e-04   1.156839e-13   108
  9.343657e-02   1.728601e-12   6.413175e-04   1.803354e-13   78
  9.650974e-02   1.663808e-12   5.553727e-04   1.562959e-13   96
  1.007521e-01   1.267345e-12   7.827476e-04   9.597568e-14   168
  1.046631e-01   1.222422e-12   9.466177e-04   1.276180e-13   120
  1.065366e-01   1.127083e-12   0.000000e+00   1.735030e-13   48
  1.109423e-01   1.093931e-12   9.164765e-04   9.461945e-14   194
  1.147571e-01   9.463117e-13   7.498405e-04   7.541806e-14   192
  1.180701e-01   1.148566e-12   5.224442e-04   9.599982e-14   96
  1.203984e-01   7.687649e-13   4.446482e-04   7.254877e-14   96
  1.233385e-01   8.100486e-13   6.559487e-04   6.587380e-14   174
  1.272878e-01   8.541968e-13   6.453399e-04   5.933427e-14   216
  1.304784e-01   6.839250e-13   6.685951e-04   4.684317e-14   192
  1.345850e-01   6.959309e-13   7.087816e-04   4.813842e-14   204
  1.374813e-01   5.298953e-13   9.706973e-04   3.333993e-14   224
  1.414909e-01   6.752343e-13   5.479655e-04   5.168296e-14   174
  1.446033e-01   5.595108e-13   1.053365e-03   3.195445e-14   288
  1.484650e-01   4.745035e-13   5.185518e-04   2.865783e-14   288
  1.514788e-01   4.171314e-13   1.000184e-03   3.004430e-14   192
  1.554236e-01   4.397233e-13   7.319331e-04   2.631189e-14   252
  1.579196e-01   4.206167e-13   4.361590e-04   2.677223e-14   246
  1.613100e-01   3.688243e-13   8.276231e-04   2.187693e-14   312
  1.643345e-01   3.659896e-13   5.346625e-04   1.908337e-14   248
  1.684860e-01   2.953793e-13   1.131025e-03   1.448973e-14   432
  1.718304e-01   3.587046e-13   9.472090e-04   2.441904e-14   198
  1.751353e-01   3.633017e-13   1.145604e-03   1.670530e-14   456
  1.789950e-01   2.935285e-13   6.685341e-04   1.793127e-14   324
  1.817267e-01   2.820268e-13   7.914724e-04   1.558572e-14   312
  1.851131e-01   2.672562e-13   9.927979e-04   1.376925e-14   408
  1.893262e-01   2.495941e-13   9.168549e-04   1.248530e-14   414
  1.922237e-01   2.158173e-13   7.933788e-04   1.096400e-14   392
