  1.570796e-02   2.209028e-10   0.000000e+00   8.904209e-11   6
  2.221441e-02   1.001130e-10   0.000000e+00   1.998489e-11   12
  2.720699e-02   6.131815e-11   2.980232e-10   1.248032e-11   8
  3.141593e-02   1.720527e-10   0.000000e+00   1.851407e-11   6
  3.512407e-02   1.038709e-10   5.619580e-10   3.311366e-11   24
  3.847649e-02   1.319513e-10   5.619580e-10   2.223407e-11   24
  4.635387e-02   5.231918e-11   1.217504e-03   9.474853e-12   42
  4.967294e-02   6.353005e-11   0.000000e+00   1.399911e-11   24
  5.209742e-02   5.550325e-11   9.733398e-10   1.375966e-11   24
  5.608040e-02   5.414988e-11   9.621049e-04   5.803454e-12   32
  5.877382e-02   4.707066e-11   0.000000e+00   6.616328e-12   48
  6.283185e-02   5.323439e-11   0.000000e+00   2.340613e-11   6
  6.557030e-02   4.011335e-11   9.291969e-04   3.758765e-12   84
  6.935879e-02   4.212172e-11   8.893614e-04   6.402134e-12   48
  7.254758e-02   3.160347e-11   7.985346e-04   3.214308e-12   72
  7.695299e-02   3.115810e-11   1.123916e-09   4.897859e-12   24
  7.963774e-02   2.140226e-11   7.087081e-04   1.963237e-12   102
  8.367643e-02   2.448747e-11   1.370308e-03   2.482848e-12   104
  8.603606e-02   1.557120e-11   0.000000e+00   2.276766e-12   48
  9.068541e-02   1.352127e-11   9.092824e-04   1.219041e-12   108
  9.343657e-02   1.828195e-11   6.413175e-04   1.909003e-12   78
  9.650974e-02   1.766960e-11   5.553727e-04   1.659814e-12   96
  1.007521e-01   1.346384e-11   7.827476e-04   1.019753e-12   168
  1.046631e-01   1.297562e-11   9.466177e-04   1.353557e-12   120
  1.065366e-01   1.196978e-11   0.000000e+00   1.841453e-12   48
  1.109423e-01   1.157627e-11   9.164765e-04   1.000688e-12   194
  1.147571e-01   9.975421e-12   7.498405e-04   7.951889e-13   192
  1.180701e-01   1.205897e-11   5.224442e-04   1.007898e-12   96
  1.203984e-01   8.055856e-12   4.446482e-04   7.606203e-13   96
  1.233385e-01   8.463268e-12   6.559487e-04   6.885340e-13   174
