  1.570796e-02   1.968138e-11   0.000000e+00   7.935889e-12   6
  2.221441e-02   8.771817e-12   0.000000e+00   1.751340e-12   12
  2.720699e-02   5.310536e-12   2.980232e-10   1.089982e-12   8
  3.141593e-02   1.499068e-11   0.000000e+00   1.614350e-12   6
  3.512407e-02   8.994016e-12   5.619580e-10   2.865816e-12   24
  3.847649e-02   1.138447e-11   5.619580e-10   1.938966e-12   24
  4.635387e-02   4.476422e-12   1.217504e-03   8.008900e-13   42
  4.967294e-02   5.517662e-12   0.000000e+00   1.209895e-12   24
  5.209742e-02   4.767085e-12   9.733398e-10   1.189549e-12   24
  5.608040e-02   4.659124e-12   9.621049e-04   5.055076e-13   32
  5.877382e-02   4.067509e-12   0.000000e+00   5.770176e-13   48
  6.283185e-02   4.588978e-12   0.000000e+00   2.020849e-12   6
  6.557030e-02   3.480767e-12   9.291969e-04   3.288225e-13   84
  6.935879e-02   3.666718e-12   8.893614e-04   5.598637e-13   48
  7.254758e-02   2.706774e-12   7.985346e-04   2.715039e-13   72
  7.695299e-02   2.746377e-12   1.123916e-09   4.249095e-13   24
  7.963774e-02   1.845078e-12   7.087081e-04   1.690889e-13   102
  8.367643e-02   2.111077e-12   1.370308e-03   2.153621e-13   104
  8.603606e-02   1.345025e-12   0.000000e+00   1.976959e-13   48
  9.068541e-02   1.151322e-12   9.092824e-04   1.022998e-13   108
  9.343657e-02   1.533751e-12   6.413175e-04   1.615877e-13   78
  9.650974e-02   1.536703e-12   5.553727e-04   1.439585e-13   96
  1.007521e-01   1.125692e-12   7.827476e-04   8.574641e-14   168
  1.046631e-01   1.083163e-12   9.466177e-04   1.108406e-13   120
  1.065366e-01   1.020840e-12   0.000000e+00   1.562857e-13   48
  1.109423e-01   9.754641e-13   9.164765e-04   8.257583e-14   194
  1.147571e-01   8.455592e-13   7.498405e-04   6.817339e-14   192
  1.180701e-01   1.004592e-12   5.224442e-04   8.435505e-14   96
  1.203984e-01   6.768653e-13   4.446482e-04   6.464956e-14   96
  1.233385e-01   7.131228e-13   6.559487e-04   5.782018e-14   174
  1.272878e-01   7.497308e-13   6.453399e-04   5.324454e-14   216
  1.304784e-01   5.894310e-13   6.685951e-04   4.085868e-14   192
  1.345850e-01   6.006169e-13   7.087816e-04   4.082875e-14   204
  1.374813e-01   4.600768e-13   9.706973e-04   2.912075e-14   224
  1.414909e-01   5.966948e-13   5.479655e-04   4.669804e-14   174
  1.446033e-01   4.939603e-13   1.053365e-03   2.819611e-14   288
  1.484650e-01   4.047234e-13   5.185518e-04   2.459849e-14   288
  1.514788e-01   3.625235e-13   1.000184e-03   2.579969e-14   192
  1.554236e-01   3.756219e-13   7.319331e-04   2.197771e-14   252
  1.579196e-01   3.676558e-13   4.361590e-04   2.297961e-14   246
  1.613100e-01   3.179193e-13   8.276231e-04   1.926906e-14   312
  1.643345e-01   3.194069e-13   5.346625e-04   1.651347e-14   248
  1.684860e-01   2.506080e-13   1.131025e-03   1.219744e-14   432
  1.718304e-01   3.122820e-13   9.472090e-04   2.177239e-14   198
  1.751353e-01   3.086444e-13   1.145604e-03   1.392235e-14   456
  1.789950e-01   2.499288e-13   6.685341e-04   1.529721e-14   324
  1.817267e-01   2.396698e-13   7.914724e-04   1.333684e-14   312
  1.851131e-01   2.213945e-13   9.927979e-04   1.157990e-14   408
  1.893262e-01   2.118987e-13   9.168549e-04   1.069239e-14   414
  1.922237e-01   1.807307e-13   7.933788e-04   9.018289e-15   392
  1.951891e-01   2.248177e-13   8.939032e-04   1.111862e-14   408
  1.990919e-01   1.988797e-13   9.488231e-04   9.040087e-15   444
  2.020561e-01   1.837021e-13   7.670392e-04   8.701465e-15   360
  2.058410e-01   1.712414e-13   1.052783e-03   6.451525e-15   678
  2.098438e-01   1.760003e-13   6.748154e-04   9.737167e-15   360
  2.129201e-01   1.491346e-13   1.111301e-03   6.588290e-15   648
  2.158529e-01   1.433622e-13   5.136230e-04   9.158904e-15   288
  2.195886e-01   1.339725e-13   9.568926e-04   5.113364e-15   686
  2.231016e-01   1.326398e-13   7.114303e-04   6.520303e-15   444
  2.262783e-01   1.234600e-13   9.881180e-04   4.779304e-15   696
  2.294381e-01   1.266974e-13   9.387623e-04   5.922504e-15   408
  2.328670e-01   1.078229e-13   9.712657e-04   4.086102e-15   648
  2.364370e-01   1.192035e-13   8.503906e-04   5.193507e-15   582
  2.396199e-01   9.808317e-14   1.064401e-03   3.876415e-15   744
  2.431321e-01   1.112035e-13   1.062590e-03   4.547816e-15   516
