  1.570796e-02   1.937258e-14   0.000000e+00   7.770383e-15   6
  2.221441e-02   1.046756e-14   0.000000e+00   2.079539e-15   12
  2.720699e-02   7.115486e-15   2.980232e-10   1.314956e-15   8
  3.141593e-02   1.794472e-14   0.000000e+00   2.056384e-15   6
  3.512407e-02   1.147454e-14   5.619580e-10   3.647316e-15   24
  3.847649e-02   1.509775e-14   5.619580e-10   2.219516e-15   24
  4.635387e-02   7.054478e-15   1.217504e-03   1.376644e-15   42
  4.967294e-02   7.059166e-15   0.000000e+00   1.618142e-15   24
  5.209742e-02   7.145971e-15   9.733398e-10   1.646318e-15   24
  5.608040e-02   7.047524e-15   9.621049e-04   7.167037e-16   32
  5.877382e-02   6.039705e-15   0.000000e+00   7.226995e-16   48
  6.283185e-02   6.824688e-15   0.000000e+00   2.947254e-15   6
  6.557030e-02   5.130499e-15   9.291969e-04   4.401788e-16   84
  6.935879e-02   5.335361e-15   8.893614e-04   8.903678e-16   48
  7.254758e-02   4.885131e-15   7.985346e-04   5.740802e-16   72
  7.695299e-02   3.282324e-15   1.123916e-09   5.859862e-16   24
  7.963774e-02   3.115222e-15   7.087081e-04   2.931828e-16   102
  8.367643e-02   3.409337e-15   1.370308e-03   3.006564e-16   104
  8.603606e-02   2.096941e-15   0.000000e+00   2.881289e-16   48
  9.068541e-02   2.474855e-15   9.092824e-04   2.334647e-16   108
  9.343657e-02   3.666301e-15   6.413175e-04   3.324446e-16   78
  9.650974e-02   2.236079e-15   5.553727e-04   2.252815e-16   96
  1.007521e-01   2.607627e-15   7.827476e-04   2.162346e-16   168
  1.046631e-01   2.807622e-15   9.466177e-04   2.945852e-16   120
  1.065366e-01   1.913434e-15   0.000000e+00   2.475111e-16   48
  1.109423e-01   2.403511e-15   9.164765e-04   2.310443e-16   194
  1.147571e-01   1.956875e-15   7.498405e-04   1.623675e-16   192
  1.180701e-01   2.688968e-15   5.224442e-04   2.452128e-16   96
  1.203984e-01   1.866757e-15   4.446482e-04   1.543502e-16   96
  1.233385e-01   1.960339e-15   6.559487e-04   1.402369e-16   174
  1.272878e-01   2.059352e-15   6.453399e-04   1.434835e-16   216
  1.304784e-01   1.952463e-15   6.685951e-04   1.698550e-16   192
  1.345850e-01   1.807527e-15   7.087816e-04   1.662388e-16   204
  1.374813e-01   1.741605e-15   9.706973e-04   1.133150e-16   224
  1.414909e-01   1.577232e-15   5.479655e-04   1.165570e-16   174
  1.446033e-01   1.555541e-15   1.053365e-03   9.768698e-17   288
  1.484650e-01   1.608546e-15   5.185518e-04   1.111682e-16   288
  1.514788e-01   1.377203e-15   1.000184e-03   1.143503e-16   192
  1.554236e-01   1.662301e-15   7.319331e-04   1.229066e-16   252
  1.579196e-01   1.344117e-15   4.361590e-04   9.091819e-17   246
  1.613100e-01   1.328559e-15   8.276231e-04   7.259719e-17   312
  1.643345e-01   1.287353e-15   5.346625e-04   8.018110e-17   248
  1.684860e-01   1.235833e-15   1.131025e-03   6.472697e-17   432
  1.718304e-01   1.210919e-15   9.472090e-04   9.866037e-17   198
  1.751353e-01   1.358545e-15   1.145604e-03   8.845817e-17   456
  1.789950e-01   1.193236e-15   6.685341e-04   7.347944e-17   324
  1.817267e-01   1.224418e-15   7.914724e-04   6.650405e-17   312
  1.851131e-01   1.267261e-15   9.927979e-04   6.033927e-17   408
  1.893262e-01   1.117142e-15   9.168549e-04   6.356398e-17   414
  1.922237e-01   1.056365e-15   7.933788e-04   6.880812e-17   392
  1.951891e-01   9.966204e-16   8.939032e-04   6.107966e-17   408
  1.990919e-01   1.090381e-15   9.488231e-04   5.550012e-17   444
  2.020561e-01   1.333436e-15   7.670392e-04   7.654142e-17   360
  2.058410e-01   9.885534e-16   1.052783e-03   4.376541e-17   678
